,Point_number,Point Latitude,Point Longitude,Pharmacy name,Pharmacy Latitude,Pharmacy Longitude,Pharmacy distance to point,Pharmacy Adress,Pharmacy Address
1365,343,-34.56625651411107,-58.44508466395995,Hipervision Óptica,-34.56870223051601,-58.44701914437667,324,,Cabildo 1081
1366,343,-34.56625651411107,-58.44508466395995,farmacia san lucas,-34.56896430670075,-58.44546943211067,303,,
1367,343,-34.56625651411107,-58.44508466395995,Farmacia Zeus,-34.568653769527195,-58.44599343318689,279,,Av. Cabildo 810 (Colegiales)
1368,343,-34.56625651411107,-58.44508466395995,Kiosko,-34.56253640002802,-58.44393088964637,427,,
1369,344,-34.56625651411107,-58.43723188831996,Farmacity,-34.56533543809449,-58.438211664137505,136,,Olleros 1802
1370,344,-34.56625651411107,-58.43723188831996,Farmacia Azul,-34.5672231956074,-58.435357797020316,202,,Maure 1738
1371,344,-34.56625651411107,-58.43723188831996,Farmacity,-34.56593964144084,-58.435378765814136,173,,Maure 1615
1372,344,-34.56625651411107,-58.43723188831996,Farmaplus - La Imprenta,-34.56701274452047,-58.436388986718306,114,,
1373,344,-34.56625651411107,-58.43723188831996,Farmacia Azul,-34.567053,-58.436342,120,,Maure 1732
1374,344,-34.56625651411107,-58.43723188831996,Vassallo,-34.56613326163286,-58.43746477833141,25,,Migueletes 961
1375,344,-34.56625651411107,-58.43723188831996,Farmapal,-34.56964134561961,-58.4361183643341,390,,Av. Luis M. Campos 751
1376,344,-34.56625651411107,-58.43723188831996,Farmacia Arce,-34.56848876350902,-58.43586502970761,278,,Arce
1377,344,-34.56625651411107,-58.43723188831996,Farmacia Delta II,-34.56643163595369,-58.43426530350373,272,,Migueletes
1378,344,-34.56625651411107,-58.43723188831996,Farmacia Delko-Belgrano,-34.56462178348392,-58.44133325265775,417,,Luis María Campos 1258
1379,344,-34.56625651411107,-58.43723188831996,Farmaket,-34.569766998291016,-58.43621063232422,401,,
1380,344,-34.56625651411107,-58.43723188831996,Farmaet,-34.5676571,-58.4387107,206,,Luis Maria Campos 751
1381,344,-34.56625651411107,-58.43723188831996,Farmacia Iose,-34.56945797933913,-58.43464433068195,428,,
1382,344,-34.56625651411107,-58.43723188831996,drugstore tabaqueria,-34.563886,-58.436772,267,,Libertador Y Olleros
1383,344,-34.56625651411107,-58.43723188831996,Pablito's Kiosko,-34.5633296059362,-58.439861656201344,405,,Teodoro Garcia 1736
1384,344,-34.56625651411107,-58.43723188831996,kiosco,-34.5700562213999,-58.44043579953254,514,,Cabildo
1385,344,-34.56625651411107,-58.43723188831996,Farmacia Vantage,-34.567621,-58.435219,238,,Jorge Newbery 1742
1386,344,-34.56625651411107,-58.43723188831996,Farmacia El Condor,-34.56370855338858,-58.43892519560282,323,,"Av Federico Lacroze 1700, Buenos Aires, Capital Federal"
1387,345,-34.56625651411107,-58.42937911267995,Farmacia Azul,-34.5672231956074,-58.435357797020316,558,,Maure 1738
1388,345,-34.56625651411107,-58.42937911267995,Farmacia Vantage,-34.567621,-58.435219,556,,Jorge Newbery 1742
1389,345,-34.56625651411107,-58.42937911267995,Farmacia Delta II,-34.56643163595369,-58.43426530350373,448,,Migueletes
1390,350,-34.559634682592545,-58.50005409343995,Farmacia CEMIC,-34.557625,-58.495583,466,,Hospital Universitario CEMIC
1391,351,-34.559634682592545,-58.492201317799946,Farmacia CEMIC,-34.557625,-58.495583,382,,Hospital Universitario CEMIC
1392,351,-34.559634682592545,-58.492201317799946,Farmacia Soms,-34.55963313490582,-58.488607211730674,329,,
1393,352,-34.559634682592545,-58.48434854215995,Farmacia Soms,-34.55963313490582,-58.488607211730674,390,,
1394,353,-34.559634682592545,-58.476495766519946,Farmacia Coghlan,-34.563623850650444,-58.47597698245631,446,,Manuel Ugarte 3779
1395,354,-34.559634682592545,-58.46864299087995,Farmacia Roma,-34.56254276511894,-58.467323430093764,345,,Monroe
1396,355,-34.559634682592545,-58.46079021523995,Farmacity,-34.559852119121565,-58.45888495445252,176,,Av. Cabildo 2340
1397,355,-34.559634682592545,-58.46079021523995,Farmacity,-34.559960159186055,-58.46283982067835,191,,Av. Monroe 2703
1398,355,-34.559634682592545,-58.46079021523995,Farmacia Vasallo,-34.557945,-58.45998,202,,Av. Cabildo 2517
1399,355,-34.559634682592545,-58.46079021523995,Farmacity,-34.563393860931335,-58.46368768903653,495,,Av. Cramer 2301
1400,355,-34.559634682592545,-58.46079021523995,Farmacia Azul,-34.56381889942167,-58.45985246113434,473,,Juramento
1401,355,-34.559634682592545,-58.46079021523995,Farmacia Danesa,-34.561302382587535,-58.45729787190279,370,,Av. Cabildo 2171
1402,355,-34.559634682592545,-58.46079021523995,Farmacia ABC,-34.55671209984648,-58.46138564260771,329,,Cabildo 2675
1403,355,-34.559634682592545,-58.46079021523995,Farmacias Dr. Ahorro,-34.562527,-58.457612,434,,Juramento
1404,355,-34.559634682592545,-58.46079021523995,Ortopedia Bartamian,-34.55617890820318,-58.463621336768284,464,,Av. Congreso 2495
1405,355,-34.559634682592545,-58.46079021523995,Farmacity,-34.56155591903179,-58.457032547624124,405,,Av. Cabildo 2147
1406,355,-34.559634682592545,-58.46079021523995,Farmacia La Danesa,-34.562576,-58.457436,449,,Juramento 2484
1407,355,-34.559634682592545,-58.46079021523995,Farmacia Arcos 2161,-34.559717,-58.454472,579,,Arcos 2161
1408,355,-34.559634682592545,-58.46079021523995,Farmacia Rex,-34.55716244721422,-58.45547603795359,559,,Av. Monroe 2112
1409,355,-34.559634682592545,-58.46079021523995,Farmaplus Belgrano,-34.563756,-58.459947,465,,Avenida Juramento 2739
1410,355,-34.559634682592545,-58.46079021523995,Pañolino,-34.56074905395508,-58.4547233581543,569,,Juramento 2197
1411,355,-34.559634682592545,-58.46079021523995,Farmacia Buti II,-34.55738190591571,-58.46084484534311,250,,Cabildo 2540
1412,355,-34.559634682592545,-58.46079021523995,Farmacia,-34.55703532956924,-58.45933397168425,318,,
1413,355,-34.559634682592545,-58.46079021523995,Kiosco de Congreso,-34.55544459899181,-58.46229998606379,486,,Av. Cabildo
1414,355,-34.559634682592545,-58.46079021523995,Farmacia Santa Maria De Belgrano,-34.56452972968531,-58.45874858319347,576,,Moldes
1415,356,-34.559634682592545,-58.45293743959995,Farmacity,-34.55960488343025,-58.452493738453725,40,,Juramento 1941
1416,356,-34.559634682592545,-58.45293743959995,Farmacity,-34.558823,-58.446243,620,,Av. del Libertador 5800
1417,356,-34.559634682592545,-58.45293743959995,Farmacity,-34.559852119121565,-58.45888495445252,545,,Av. Cabildo 2340
1418,356,-34.559634682592545,-58.45293743959995,Farmacia Danesa,-34.561302382587535,-58.45729787190279,440,,Av. Cabildo 2171
1419,356,-34.559634682592545,-58.45293743959995,Farmacias Dr. Ahorro,-34.562527,-58.457612,536,,Juramento
1420,356,-34.559634682592545,-58.45293743959995,Farmacia Oasis,-34.55699376572522,-58.44800055027008,539,,Juramento 1520
1421,356,-34.559634682592545,-58.45293743959995,Farmacity,-34.56155591903179,-58.457032547624124,432,,Av. Cabildo 2147
1422,356,-34.559634682592545,-58.45293743959995,Pañolino,-34.56074905395508,-58.4547233581543,205,,Juramento 2197
1423,356,-34.559634682592545,-58.45293743959995,Farmacia Barrancas Center,-34.558683,-58.45117,193,,Juramento 1799
1424,356,-34.559634682592545,-58.45293743959995,Farmacia Arcos 2161,-34.559717,-58.454472,140,,Arcos 2161
1425,356,-34.559634682592545,-58.45293743959995,Farmacia Rex,-34.55716244721422,-58.45547603795359,360,,Av. Monroe 2112
1426,356,-34.559634682592545,-58.45293743959995,Alicia Scordo,-34.559261,-58.447144,532,,Sucre 1546
1427,356,-34.559634682592545,-58.45293743959995,Farmacia Arcos,-34.562335743601174,-58.45232623190722,305,,Sucre 2092
1428,356,-34.559634682592545,-58.45293743959995,Panolino,-34.5618,-58.455252,321,,Juramento 2169
1429,357,-34.559634682592545,-58.44508466395995,Farmacity,-34.558823,-58.446243,139,,Av. del Libertador 5800
1430,357,-34.559634682592545,-58.44508466395995,Farmacity,-34.562683,-58.443577,366,,Av. Luis María Campos 1501
1431,357,-34.559634682592545,-58.44508466395995,Farmacia Oasis,-34.55699376572522,-58.44800055027008,397,,Juramento 1520
1432,357,-34.559634682592545,-58.44508466395995,Farmacia Barrancas Center,-34.558683,-58.45117,567,,Juramento 1799
1433,357,-34.559634682592545,-58.44508466395995,Alicia Scordo,-34.559261,-58.447144,193,,Sucre 1546
1434,357,-34.559634682592545,-58.44508466395995,Kiosko,-34.56253640002802,-58.44393088964637,339,,
1435,358,-34.559634682592545,-58.43723188831996,Farmacia El Condor,-34.56370855338858,-58.43892519560282,479,,"Av Federico Lacroze 1700, Buenos Aires, Capital Federal"
1436,358,-34.559634682592545,-58.43723188831996,drugstore tabaqueria,-34.563886,-58.436772,475,,Libertador Y Olleros
1437,358,-34.559634682592545,-58.43723188831996,Pablito's Kiosko,-34.5633296059362,-58.439861656201344,476,,Teodoro Garcia 1736
1438,361,-34.559634682592545,-58.41367356139996,Farmacity,-34.55665358420603,-58.41357707977295,331,,Aeroparque Jorge Newbery (AEP)
1439,362,-34.55301285107403,-58.50005409343995,Farmacia Mundial Parque Sarmiento,-34.5515576,-58.49880750000001,198,,Av R Balbín 4955
1440,363,-34.55301285107403,-58.492201317799946,Farmacity,-34.555085863070225,-58.48603670858796,610,,Av. Dr. Ricardo Balbín 4000
1441,363,-34.55301285107403,-58.492201317799946,Farmacia CEMIC,-34.557625,-58.495583,599,,Hospital Universitario CEMIC
1442,364,-34.55301285107403,-58.48434854215995,Farmacity,-34.555085863070225,-58.48603670858796,277,,Av. Dr. Ricardo Balbín 4000
1443,364,-34.55301285107403,-58.48434854215995,Farmacia Nueva Galvagni,-34.55342624646481,-58.48493231281834,70,,Av. Ricardo Balbin 3934
1444,364,-34.55301285107403,-58.48434854215995,Farmacia,-34.55457671957363,-58.485121910185946,187,,Garcia Del Río 4099
1445,364,-34.55301285107403,-58.48434854215995,Drugstore,-34.552274,-58.479444,457,,
1446,364,-34.55301285107403,-58.48434854215995,farmacias tlm,-34.555381774902344,-58.47968292236328,502,,
1447,365,-34.55301285107403,-58.476495766519946,Drugstore,-34.552274,-58.479444,282,,
1448,365,-34.55301285107403,-58.476495766519946,farmacias tlm,-34.555381774902344,-58.47968292236328,393,,
1449,366,-34.55301285107403,-58.46864299087995,Farmacity,-34.551377873477634,-58.46628387145521,282,,Av. Cabildo 3422
1450,366,-34.55301285107403,-58.46864299087995,FARMACIA NUEVA PAZ,-34.552291,-58.4671288,160,,Cdad De La Paz 3299
1451,366,-34.55301285107403,-58.46864299087995,Farmacity,-34.55481947340278,-58.463141488636964,543,,Av. Cabildo 2967
1452,366,-34.55301285107403,-58.46864299087995,Farmacia Azul,-34.54804,-58.46917,555,,Av Cabildo 3834
1453,366,-34.55301285107403,-58.46864299087995,Ortopedia Bartamian,-34.55617890820318,-58.463621336768284,579,,Av. Congreso 2495
1454,366,-34.55301285107403,-58.46864299087995,Farmas,-34.551466,-58.465738,317,,Avenida Congreso 2182
1455,367,-34.55301285107403,-58.46079021523995,Farmacity,-34.55481947340278,-58.463141488636964,294,,Av. Cabildo 2967
1456,367,-34.55301285107403,-58.46079021523995,FARMACIA NUEVA PAZ,-34.552291,-58.4671288,586,,Cdad De La Paz 3299
1457,367,-34.55301285107403,-58.46079021523995,Farmacity,-34.551377873477634,-58.46628387145521,535,,Av. Cabildo 3422
1458,367,-34.55301285107403,-58.46079021523995,Farmacia ABC,-34.55671209984648,-58.46138564260771,415,,Cabildo 2675
1459,367,-34.55301285107403,-58.46079021523995,Ortopedia Bartamian,-34.55617890820318,-58.463621336768284,437,,Av. Congreso 2495
1460,367,-34.55301285107403,-58.46079021523995,Farmacias Dr. Ahorro,-34.553146,-58.460229,53,,Av. Cabildo 2917
1461,367,-34.55301285107403,-58.46079021523995,Farmas,-34.551466,-58.465738,485,,Avenida Congreso 2182
1462,367,-34.55301285107403,-58.46079021523995,Farmacia Congreso 2182,-34.55466656537261,-58.46013121987433,193,,
1463,367,-34.55301285107403,-58.46079021523995,Kiosko De Adrian,-34.55388281634009,-58.46181493710116,134,,Quesada 2372
1464,367,-34.55301285107403,-58.46079021523995,Farmacia Buti II,-34.55738190591571,-58.46084484534311,486,,Cabildo 2540
1465,367,-34.55301285107403,-58.46079021523995,Farmacia,-34.55703532956924,-58.45933397168425,467,,
1466,367,-34.55301285107403,-58.46079021523995,Kiosco de Congreso,-34.55544459899181,-58.46229998606379,304,,Av. Cabildo
1467,368,-34.55301285107403,-58.45293743959995,Farmacity,-34.551129525510426,-58.452636323206995,211,,Av. Del Libertador 6636
1468,368,-34.55301285107403,-58.45293743959995,Farmacia Libertador,-34.55304845820832,-58.45099925994873,177,,Av. Libertador 6664
1469,368,-34.55301285107403,-58.45293743959995,Farmacia Rex,-34.55716244721422,-58.45547603795359,517,,Av. Monroe 2112
1470,368,-34.55301285107403,-58.45293743959995,Farmacia Del Plata,-34.554032,-58.453103,114,,Monroe 1600
1471,369,-34.55301285107403,-58.44508466395995,Farmacia Oasis,-34.55699376572522,-58.44800055027008,517,,Juramento 1520
1472,369,-34.55301285107403,-58.44508466395995,Farmacia Libertador,-34.55304845820832,-58.45099925994873,542,,Av. Libertador 6664
1473,374,-34.54639101955551,-58.476495766519946,Farmacia Belladona,-34.54413304297947,-58.47464002482206,303,,Ramallo 2568
1474,374,-34.54639101955551,-58.476495766519946,Farmacia San Juan,-34.54205539408321,-58.4732723236084,565,,Av. Cabildo
1475,374,-34.54639101955551,-58.476495766519946,Farmacity,-34.54192126761145,-58.4734395022551,571,,Av. Cabildo 4633
1476,375,-34.54639101955551,-58.46864299087995,Farmacity,-34.54662045979649,-58.46984253624183,112,,Av. Cabildo 4001
1477,375,-34.54639101955551,-58.46864299087995,Farmacia Chenu,-34.5445228,-58.4680226,215,,San Martin 2202
1478,375,-34.54639101955551,-58.46864299087995,Farmacia Azul,-34.54804,-58.46917,189,,Av Cabildo 3834
1479,376,-34.54639101955551,-58.46079021523995,Soy Tu Farmacia,-34.54522,-58.459377,183,,Av. Libertador 7446
1480,376,-34.54639101955551,-58.46079021523995,Farmas,-34.551466,-58.465738,724,,Avenida Congreso 2182
1481,377,-34.54639101955551,-58.45293743959995,Farmacity,-34.551129525510426,-58.452636323206995,528,,Av. Del Libertador 6636
1482,378,-34.54639101955551,-58.44508466395995,Farmacia FCEyN,-34.54707328982104,-58.44006232732876,466,,
1483,379,-34.54639101955551,-58.43723188831996,Farmacia FCEyN,-34.54707328982104,-58.44006232732876,270,,
1484,380,-34.53976918803699,-58.476495766519946,Farmacity,-34.54192126761145,-58.4734395022551,368,,Av. Cabildo 4633
1485,380,-34.53976918803699,-58.476495766519946,Farmacia San Juan,-34.54205539408321,-58.4732723236084,390,,Av. Cabildo
1486,380,-34.53976918803699,-58.476495766519946,Farmacia Belladona,-34.54413304297947,-58.47464002482206,514,,Ramallo 2568
1487,381,-34.53976918803699,-58.46864299087995,Farmacity,-34.54192126761145,-58.4734395022551,500,,Av. Cabildo 4633
1488,381,-34.53976918803699,-58.46864299087995,Farmacia Chenu,-34.5445228,-58.4680226,532,,San Martin 2202
1489,381,-34.53976918803699,-58.46864299087995,Farmacia San Juan,-34.54205539408321,-58.4732723236084,494,,Av. Cabildo
